q,purchase_rate,shop_id
910,0.0714285746216774,2236133929594042992
911,0.0,2237092456384729974
912,0.0,2237183476900451181
913,0.043478261679410934,2246115433221657483
914,0.0,2252602270159838924
915,0.0,2252965911960258587
916,0.0,2257187336552571668
917,0.021739130839705467,2259418579907170309
918,0.0,2262003408044422567
919,0.01435045339167118,2264917374002829005
920,0.017130620777606964,2265389239402651784
921,0.019305018708109856,2268371637030704772
922,0.0,2272299596176168977
923,0.0,2277673502171151507
924,0.01655629090964794,2277701793923331047
925,0.0,2278354239960697262
926,0.0,2279757471164044272
927,0.03153153136372566,2280428707412577705
928,0.0,2284357519876423569
929,0.0,2287293269992634824
930,0.09090909361839294,2293478916302382135
931,0.0,2293664354762083709
932,0.0,2295135437442767072
933,0.0833333358168602,2295909958456134480
934,0.0,2298535111279700646
935,0.0,2300452815988159307
936,0.04423380643129349,2303242825918365388
937,0.02985074557363987,2303910679801190057
938,0.0,2305658942572658610
939,0.009900989942252636,2306840195399832849
940,0.0,2309617337348203366
941,0.0,2314598640737630155
942,0.0,2314830792693692946
943,0.052521008998155594,2318862782069418906
944,0.0,2318980985728122505
945,0.0,2319485341269643224
946,0.0,2320553574257239871
947,0.014084506779909134,2321953292098529639
948,0.054054055362939835,2326310347663392359
949,0.0,2326502994470979821
950,0.024813896045088768,2326731832492864428
951,0.00544959120452404,2329246366025297496
952,0.0,2330502200414454661
953,0.025773195549845695,2333185535148806704
954,0.0,2334113756671224433
955,0.0,2334717722245594760
956,0.0,2335147251174888469
957,0.0,2336956575732832031
958,0.0,2347481857286608511
959,0.009009009227156639,2348569795117344107
960,0.027137042954564095,2351186274254729251
961,0.010869565419852734,2352848388147548681
962,0.0,2353536016030615556
963,0.03030303120613098,2363141666720586118
964,0.05263157933950424,2363342019862408082
965,0.0,2364479737437599787
966,0.006872852332890034,2367122236026295714
967,0.02463054098188877,2371880673220175699
968,0.0476190485060215,2373872274595160154
969,0.0,2375316937551842578
970,0.03125,2383179834961710972
971,0.040816325694322586,2384048199160885102
972,0.0,2384832919225495850
973,0.10881800949573517,2386544493768415174
974,0.0,2390099418422003153
975,0.0,2390918099838972005
976,0.025974025949835777,2392985322140260745
977,0.0,2404404268122794888
978,0.023391813039779663,2406782264678617532
979,0.0,2407382514203729185
980,0.0,2407412823336287185
981,0.25,2409589460617003515
982,0.03807106614112854,2413566939083324794
983,0.02500000037252903,2415706849209086313
984,0.016853932291269302,2419180853909974941
985,0.0,2422096126284797521
986,0.04615384712815285,2423526397596231354
987,0.0,2425844217625767564
988,0.0,2430204592440367228
989,0.0,2430615770525871339
990,0.004098360426723957,2430684835791065523
991,0.0,2431970692172811789
992,0.022727273404598236,2432957288962347080
993,0.06666667014360428,2433487451822433953
994,0.04054053872823715,2434050111091059766
995,0.1818181872367859,2437060494717630701
996,0.0,2439408247993193064
997,0.0,2440758984507431898
998,0.03921568766236305,2443345815116392776
999,0.0,2445893628823384384
1000,0.032786883413791656,2448552235947980131
1001,0.0,2450384510754302251
1002,0.0,2450741029832211348
1003,0.021739130839705467,2453819649709763269
1004,0.0,2454212305579078326
1005,0.0476190485060215,2454580021129215778
1006,0.0,2458526588977187195
1007,0.009756097570061684,2461304934132776220
1008,0.06390704214572906,2463002727977672578
1009,0.027027027681469917,2466218315868268806
1010,0.03896103799343109,2468894313207712620
1011,0.0,2468917940504862911
1012,0.0,2473284570600748290
1013,0.0,2474323869150347804
1014,0.0,2476051027821821366
1015,0.0,2478172378027923702
1016,0.016393441706895828,2482003337630307799
1017,0.013452914543449879,2485133267793208020
1018,0.04545454680919647,2489055922602584220
1019,0.0,2490051791191206975
1020,0.0,2494280354650012319
1021,1.0,2494573845838284787
1022,0.0,2496300478389917461
1023,0.008130080997943878,2498542938504368152
1024,0.10791366547346115,2500353972861775706
1025,0.0,2500964342236461126
1026,0.004950494971126318,2505942770840532337
1027,0.0,2507167669178483878
1028,0.0,2517502060161428782
1029,0.026490066200494766,2520862186556291739
1030,0.0,2524552353932287143
1031,0.029250457882881165,2527079776459244580
1032,0.0,2530636067096856606
1033,0.017543859779834747,2532017860528118825
1034,0.050847455859184265,2540521189913681019
1035,0.04591836780309677,2540885208305027269
1036,0.0,2541157328550487420
1037,0.0,2543658759661466255
1038,0.0,2544076362913539390
1039,0.0,2546291283028348329
1040,0.0,2550427510982689844
1041,0.0,2551514957379987990
1042,0.0,2555100917235461728
1043,0.018302828073501587,2555706603433129902
1044,0.0,2560765463232933539
1045,0.0,2568489560496602393
1046,0.0,2571964072019837743
1047,0.0,2572864571347001405
1048,0.0,2573759555321167921
1049,0.0,2576659494765702207
1050,0.0,2577865411908330923
1051,0.0,2581607348629278210
1052,0.0,2582062900274726344
1053,0.0,2582773419327248622
1054,0.0,2584374584340647772
1055,0.0,2584802496377932697
1056,0.0476190485060215,2590406077541557996
1057,0.0,2594090757916601094
1058,0.0,2596916950399552548
1059,0.025641025975346565,2601008648423475820
1060,0.0,2601793695771107663
1061,0.0,2606166882025538825
1062,0.0,2606568233365999298
1063,0.0,2606779026986206253
1064,0.03846153989434242,2611803960249521291
1065,0.0,2617042646174498864
1066,0.0,2617884520219040861
1067,0.00729040103033185,2618620106696775050
1068,0.0416666679084301,2620432691799318471
1069,0.0,2621008253424087844
1070,0.0,2623125439031904993
1071,0.020666666328907013,2627012288522490757
1072,0.0,2631674860104704233
1073,0.0,2632756965750075886
1074,0.011520737782120705,2634407812162140263
1075,0.25,2634646345866239081
1076,0.0,2635572260519234766
1077,0.0,2640629733366092273
1078,0.0555555559694767,2643124038970516952
1079,0.04615384712815285,2644133784552879728
1080,0.01315789483487606,2645534860957557662
1081,0.05882352963089943,2646401593237839425
1082,0.0,2651198644635386313
1083,1.0,2654007008018317162
1084,0.021739130839705467,2654151483945740488
1085,0.0,2659830894631363553
1086,0.0,2660144831881329404
1087,0.0,2660668271137057543
1088,0.0,2663770169135303343
1089,0.010416666977107525,2664120859355120659
1090,0.03846153989434242,2665992334275447884
1091,0.0,2666353629685291421
1092,0.0,2666798652693573160
1093,0.0,2668315941888355864
1094,0.0,2668357623824688159
1095,0.0,2670214922754946056
1096,0.0054054055362939835,2670382032805142211
1097,0.0,2672702255762146678
1098,0.08474576473236084,2673652465435149255
1099,0.0,2684145182189712204
1100,0.0,2684479140071327679
1101,0.0714285746216774,2686500957169058958
1102,0.0,2688900463966890847
1103,0.0,2689436459177920757
1104,0.0,2690291977646790269
1105,0.0,2693463596938541148
1106,0.0,2694699158695595679
1107,0.0,2697427561014562827
1108,0.0,2700611322222122673
1109,0.0,2701162563076878780
1110,0.0,2704801950754286304
1111,0.02380952425301075,2708247757182369211
1112,0.0,2708341805457214920
1113,0.0833333358168602,2711930780977164512
1114,0.0,2713633462157337798
1115,0.0,2715222667102933514
1116,0.007352941203862429,2720111275163188585
1117,0.11538461595773697,2721331090961519026
1118,0.0,2721559014171503398
1119,0.0,2727322119525974549
1120,0.012376237660646439,2729753908083914839
1121,0.04137931019067764,2732099003353573994
1122,0.0,2733640553384497193
1123,0.0,2735194433893878483
1124,0.017241379246115685,2737195633085228411
1125,0.0,2737734542933517108
1126,0.04477611929178238,2737814787841746029
1127,0.007874015718698502,2738446015914173929
1128,0.0,2739452371766646505
1129,0.0,2748335557249942083
1130,0.020408162847161293,2748418173126209350
1131,0.0,2749961066222389923
1132,0.016342412680387497,2749981688029816822
1133,0.0,2750224502968121373
1134,0.05263157933950424,2751120428609147335
1135,0.0,2751254052933933371
1136,0.02222222276031971,2751978186526698963
1137,0.04494382068514824,2753098653333117732
1138,0.0,2760064104904948512
1139,0.013888888992369175,2760541974793735437
1140,0.06521739065647125,2761309100121526057
1141,0.0347222238779068,2763323835475383600
1142,0.025641025975346565,2764054134483278777
1143,0.0,2765019753861531753
1144,0.0,2768950368171668542
1145,0.0416666679084301,2771106522735421925
1146,0.00844594556838274,2772271216614703186
1147,0.0,2772291385143031257
1148,0.0,2773244142509746341
1149,0.0,2773253854513989072
1150,0.0,2775321795939445461
1151,0.0,2775958944654136185
1152,0.0,2778216891180322203
1153,0.021739130839705467,2783802652013442960
1154,0.05000000074505806,2787350487878576360
1155,0.0,2792499863157452702
1156,0.0,2798097172353861605
1157,0.0,2801344140719635174
1158,0.0,2803325191725843709
1159,0.0,2804316920115442909
1160,0.0,2805773975359359161
1161,0.05263157933950424,2806194321850313395
1162,0.01515151560306549,2809267795706637483
1163,0.0,2810307549211164335
1164,0.0017857142956927419,2812740821675041732
1165,0.0,2815458903564271196
1166,0.0,2817264937802131008
1167,0.0,2818520047449392241
1168,0.014084506779909134,2819330537032431599
1169,0.0,2820806468766243082
1170,0.0,2823899628306425898
1171,0.0,2827056544300426478
1172,0.0,2830366701374886843
1173,0.0,2835757760721608015
1174,0.0,2837154685225897893
1175,0.0,2837627649418613056
1176,0.05000000074505806,2838816326583197135
1177,0.03125,2844297308283222601
1178,0.0,2844660702662798441
1179,0.3333333432674408,2856166455404711478
1180,0.019999999552965164,2857780778373760603
1181,0.0,2857892840714748180
1182,0.0,2866634422558597679
1183,0.038922157138586044,2866797346647231518
1184,0.125,2867749474209245392
1185,0.0,2868018028274957974
1186,0.0,2868188241678750203
1187,0.015384615398943424,2870805385767886105
1188,0.03125,2876632569347831900
1189,0.0,2876638611871539056
1190,0.02857142873108387,2880602856462834654
1191,0.0,2887536445702257569
1192,0.005076142027974129,2888534588835890650
1193,0.0,2890360135569143169
1194,0.0,2893589905401728251
1195,0.0,2894850562777389832
1196,0.04545454680919647,2896879840414216740
1197,0.015544041059911251,2904799310091526115
1198,0.07692307978868484,2912354710590705868
1199,0.0,2919915281129336663
1200,0.0,2923328479676494272
1201,0.125,2925563208562861796
1202,0.015306122601032257,2929065912285586591
1203,0.0,2934062243606446225
1204,0.3333333432674408,2935732030501492755
1205,0.0,2937179431490392420
1206,0.0,2940414194549547953
1207,0.0,2942012207607829323
1208,0.0,2945747690230196427
1209,0.0,2952819968862019183
1210,0.0,2956006202027417587
1211,0.012048192322254181,2959465756494417189
1212,0.0555555559694767,2960828896872222799
1213,0.0,2965869978710456304
1214,0.0,2966566735575623648
1215,0.0,2967678018971568158
1216,0.021551724523305893,2971616541500929601
1217,0.009096422232687473,2972524860772192954
1218,0.0,2978536307900385649
1219,0.0,2981568303032733291
1220,0.1666666716337204,2981799731673863435
1221,0.0,2982065577215663630
1222,0.0,2985664602438320614
1223,0.010479042306542397,2986727567337785652
1224,0.0,2989552155375730858
1225,0.15000000596046448,2993181510626969890
1226,0.0,2994793749695225020
1227,0.10126582533121109,2998321916354574096
1228,0.1111111119389534,3000625262760634154
1229,0.0,3000954987864805896
1230,0.06666667014360428,3001081693507024373
1231,0.02985074557363987,3001626587243218515
1232,0.0,3003432921423401154
1233,0.010869565419852734,3004002237004475073
1234,0.021739130839705467,3005663886738466638
1235,0.0,3008316796111021733
1236,0.0,3011322251466986596
1237,0.0,3014015471377748335
1238,0.03244274854660034,3015724093343151889
1239,0.0,3017175287417691634
1240,0.0,3017828945798229143
1241,0.03323262929916382,3017830943268420390
1242,0.0,3018660810248372477
1243,0.013071895577013493,3020786210715016120
1244,0.0,3023766991651272502
1245,0.014018691144883633,3026149122337847340
1246,0.0,3028054150630460880
1247,0.0,3028966849892043571
1248,0.0,3029444746436985708
1249,0.0,3030087702595288640
1250,0.02083333395421505,3034541616526554921
1251,0.0,3041788157363923845
1252,0.1428571492433548,3046893755340922092
1253,0.0058823530562222,3047919814409527311
1254,0.0,3049676860206363778
1255,0.0,3050904055752409027
1256,0.0,3058672695634670718
1257,0.004739336669445038,3060498912778650930
1258,0.024390242993831635,3060877864663424156
1259,0.0,3063993652775636695
1260,0.0,3064298468801470311
1261,0.0,3066531647387154665
1262,0.0,3067339136755241352
1263,0.0,3069413127882493826
1264,0.0,3072839088600670985
1265,0.0,3073039491887310828
1266,0.3333333432674408,3073604460366301707
1267,0.0,3073849160793745108
1268,0.0,3075166332782077940
1269,0.010889291763305664,3077108015581335078
1270,0.0,3083158014974911199
1271,0.09333333373069763,3084916633901848509
1272,0.0,3086201036361759407
1273,0.029411764815449715,3086677318429870352
1274,0.0,3088483772727927072
1275,0.003351955208927393,3090102885095820400
1276,0.03125,3091253305712858360
1277,0.0,3092864339483639325
1278,0.0,3096206028491049463
1279,0.0,3100687977376352049
1280,0.0,3104534369598931741
1281,0.0,3105414642060749748
1282,0.023148147389292717,3109114424201797849
1283,0.0,3109221593759326845
1284,0.03333333507180214,3117123474381235961
1285,0.05000000074505806,3119655762517851866
1286,0.01666666753590107,3120399269309945837
1287,0.0,3122083829431071410
1288,0.0,3129700193430233378
1289,0.5,3129985682356486477
1290,0.0,3130740497967851614
1291,0.0,3130792016117988229
1292,0.0,3132665257592350433
1293,0.0,3133016010082719744
1294,0.0,3133546820257689584
1295,0.0,3133568247858435431
1296,0.0,3138094561797710463
1297,0.022900763899087906,3139045167719837466
1298,0.007009345572441816,3139305932564224961
1299,0.0,3139633684614104528
1300,0.0,3142394622262089633
1301,0.0,3144112076512116725
1302,0.0,3145237280003396626
1303,0.0,3153266149343738420
1304,0.0,3157100955201667750
1305,0.03125,3157808352985328161
1306,0.0,3158270757223110665
1307,0.0,3158749952668789056
1308,0.0,3166501132242951705
1309,0.0,3167754988426682188
1310,0.01224489789456129,3169828049904292010
1311,0.014084506779909134,3170126555083964461
1312,0.0235294122248888,3171530904422668840
1313,0.0,3172820969821029083
1314,0.0,3174108332963149804
1315,0.006644518114626408,3175130933969166289
1316,0.04938271641731262,3176409349935569589
1317,0.0,3177787679657571282
1318,0.25,3178478572651320243
1319,0.00826446246355772,3178890149459228988
1320,0.0,3178996219754588485
1321,0.0,3179751942927702809
1322,0.0,3180045714305750873
1323,0.0,3185097369758451630
1324,0.0,3187183528419494102
1325,0.032258063554763794,3188537021527311192
1326,0.054054055362939835,3189958314605022344
1327,0.0,3190575743059897408
1328,0.006230529397726059,3191001994406824072
1329,0.0,3195920000939432779
1330,0.0,3196007720532354978
1331,0.0,3199321546659613385
1332,0.02524038404226303,3211687417572636578
1333,0.0,3211860664188383738
1334,0.009345794096589088,3221414876341399750
1335,0.014925372786819935,3224304618597195585
1336,0.0,3224613425715908313
1337,0.0,3224821772501491647
1338,0.0,3226788054269989156
1339,0.0,3228884515824117137
1340,0.0517241396009922,3233456006785334620
1341,0.0416666679084301,3235199555178782930
1342,0.013468013145029545,3239078157312439452
1343,0.0,3245291957262501761
1344,0.0,3249880603779010724
1345,0.0,3250422648846324139
1346,0.02631578966975212,3250531952293927752
1347,0.0,3253781558962195060
1348,0.004081632476300001,3254605317644323945
1349,0.0,3257522478108441501
1350,0.0,3260755126963917330
1351,0.0,3265305040759473710
1352,0.01515151560306549,3267100465797299904
1353,0.012195121496915817,3274802758169243796
1354,0.0,3280709835361465380
1355,0.007220216561108828,3283395545808250249
1356,0.0,3283651585731026070
1357,0.015789473429322243,3287202367044811505
1358,0.0,3287901989767370821
1359,0.0,3288336079577233294
1360,0.0,3291049827589063651
1361,0.0,3292334138279673063
1362,0.0276008490473032,3293382601469103644
1363,0.03333333507180214,3296544160386325232
1364,0.014492753893136978,3303348036522784650
1365,0.0,3305324136957410114
1366,0.013333333656191826,3305443625660114276
1367,0.1428571492433548,3306130335548078330
1368,0.0,3309671205446198261
1369,0.06122449040412903,3310979177948193301
1370,0.0,3319992178797280697
1371,0.0,3320948935927742112
1372,0.0,3321018724469659028
1373,0.11764705926179886,3323264515177158962
1374,0.0,3324293442180635271
1375,0.0181818176060915,3324546081487715953
1376,0.0,3328012069701005153
1377,0.0,3333680773891518280
1378,0.03529411926865578,3337130167677245235
1379,0.005736137740314007,3340075432607163114
1380,0.014051522128283978,3341188597082860784
1381,0.029411764815449715,3343791608505946035
1382,0.0,3350186632797503723
1383,0.0,3351116380619440304
1384,0.0,3351355941589095753
1385,0.0,3355727845865272182
1386,0.0,3359994099657114701
1387,0.0,3360312053929707351
1388,0.017094017937779427,3362851843190706823
1389,0.09090909361839294,3364247674153919963
1390,0.0,3365039815136732799
1391,0.02631578966975212,3367656467743981161
1392,0.2222222238779068,3371790044466343301
1393,0.0,3371843838186516430
1394,0.0,3372098306524201318
1395,0.0,3372635467430295752
1396,0.0714285746216774,3375685609830257096
1397,0.0,3385550437862623800
1398,0.0,3387730187686387545
1399,0.0,3389868305722360198
1400,0.0,3392162078594390842
1401,0.016474464908242226,3394652095119863919
1402,0.0714285746216774,3394870778687133943
1403,0.02678571455180645,3395832430086137488
1404,0.03265305981040001,3395868003270879260
1405,0.0,3398475404633238148
1406,0.0,3400634005085941779
1407,0.0,3402624616323282281
1408,0.02083333395421505,3405877870797447323
1409,0.0,3407900127899880987
1410,0.0,3409392839978676178
1411,0.0,3413512273208232978
1412,0.02777777798473835,3413552134093561657
1413,0.0,3415223261697033786
1414,0.0,3422357346420790352
1415,0.15000000596046448,3437432334886398413
1416,0.0,3437633223003277824
1417,0.0,3443310519120458097
1418,0.032258063554763794,3447147007040924355
1419,0.0,3452302489328719759
1420,0.0,3454427291006092752
1421,0.010989011265337467,3459511134979473186
1422,0.01515151560306549,3460805218541575691
1423,0.07199999690055847,3464572856178283349
1424,0.02574850246310234,3476476589002967759
1425,0.024930747225880623,3478539022431366056
1426,0.010238908231258392,3479898272713856376
1427,0.0,3482557540335727418
1428,0.012578615918755531,3485109481863250782
1429,0.0,3488280848774317281
1430,0.0,3489377698009470873
1431,0.014184396713972092,3495235599001732687
1432,0.009950248524546623,3495442432941572562
1433,0.0,3497834819468340205
1434,0.0,3499075196238479108
1435,0.0,3504392534151207804
1436,0.10000000149011612,3510883825038876865
1437,0.023255813866853714,3518555159335175904
1438,0.014285714365541935,3525189305025813845
1439,0.01785714365541935,3525758327528227820
1440,0.012987012974917889,3526941526328534645
1441,0.0,3539004117114417834
1442,0.0,3542835193855018755
1443,0.0,3544429032575753658
1444,0.010204081423580647,3544999273622496935
1445,0.024096384644508362,3545695541255908052
1446,0.03076923079788685,3546208851830587801
1447,0.0,3548617828690513983
1448,0.0,3552173745712686089
1449,0.0,3556156076940428743
1450,0.01923076994717121,3559581961962068754
1451,0.010568032041192055,3559970086758935064
1452,0.0,3562857604777668267
1453,0.0,3562972729565776647
1454,0.024390242993831635,3564940425884220665
1455,0.010526316240429878,3566918782458189408
1456,0.0,3567809219981527107
1457,0.051948051899671555,3569906842394694425
1458,0.0476190485060215,3570689598249927770
1459,0.0,3579379531812437366
1460,0.4000000059604645,3579964422202116376
1461,0.11320754885673523,3580360374460118627
1462,0.1304347813129425,3587309522648824774
1463,0.0,3587519844453873794
1464,0.03520456701517105,3588099686938672022
1465,0.008771929889917374,3590610244379811121
1466,0.01923076994717121,3601254860919777704
1467,0.0,3602907551893343737
1468,0.021029330790042877,3608675879312967323
1469,0.033557046204805374,3609149925546104071
1470,0.03759398311376572,3610275554280979512
1471,0.004048583097755909,3611049719625265823
1472,0.0,3611542286798361761
1473,0.0731707289814949,3613646833786053703
1474,0.024390242993831635,3616846891035071449
1475,0.0,3619958444895606397
1476,0.03999999910593033,3623465158669595138
1477,0.0,3624654749034396141
1478,0.008968610316514969,3624769542499067668
1479,0.0,3626062750631793515
1480,0.0,3628649580262660573
1481,0.0,3632715554771153005
1482,0.0,3634781636066107559
1483,0.01622418873012066,3640553485285580227
1484,0.0049019609577953815,3640958976756635117
1485,0.0,3642704372134070654
1486,0.0,3642824894066900731
1487,0.013513513840734959,3647603908188662368
1488,0.0357142873108387,3649641295568170117
1489,0.05882352963089943,3651032853504717578
1490,0.013227513059973717,3656977436784374945
1491,0.0,3657223558621340643
1492,0.0,3660086820112125136
1493,0.1428571492433548,3660843457180441536
1494,0.0,3662427286373626502
1495,0.014925372786819935,3665807397093512191
1496,0.0,3669057571476360332
1497,0.0,3671602833037210749
1498,0.0,3672338815147158725
1499,0.0,3673938535643703482
1500,0.03448275849223137,3679886612185886695
1501,0.0,3682693608968401311
1502,0.0,3685840881698970926
1503,0.0,3685852773705619746
1504,0.0,3686266948987270347
1505,0.0,3689321020998046850
1506,0.0,3690966622209768526
1507,0.0,3691035737964511058
1508,0.0,3695746881216111099
1509,0.0,3699881815211157980
1510,0.0,3699897009411953448
1511,0.01512859296053648,3700445762395740360
1512,0.011173184029757977,3700708218505701407
1513,0.0,3700941862264149054
1514,0.018691588193178177,3703612389462298039
1515,0.10000000149011612,3705271180997277503
1516,0.01744186133146286,3706572817932603084
1517,0.0,3707479374646381717
1518,0.0234375,3707747339297371420
1519,0.0,3708799492121268500
1520,0.0,3710594977952925967
1521,0.0,3710898171399250246
1522,0.012102873995900154,3717370792678161209
1523,0.0,3719184603260449474
1524,0.0,3723713187486886918
1525,0.0,3726014712974084338
1526,0.0,3726033143729236464
1527,0.028914757072925568,3727749929159444966
1528,0.0,3730440643625281633
1529,0.0,3734196474773377522
1530,0.0,3734230087646089766
1531,0.0,3735730243007795658
1532,0.04545454680919647,3737923520510084544
1533,0.0,3749082426387175340
1534,0.08695652335882187,3749907281529350830
1535,0.0,3750315004434085970
1536,0.0,3754458130970641841
1537,0.026905829086899757,3754676171827537484
1538,0.029411764815449715,3757101789269043324
1539,0.0,3759681249431253096
1540,0.0,3761596693215068299
1541,0.021276595070958138,3761898606089611775
1542,0.05000000074505806,3766016933943833094
1543,0.0,3766480676843850588
1544,0.0,3769555183932402518
1545,0.028860028833150864,3769675758345411323
1546,0.0,3773031724207929357
1547,0.0,3774423994187616148
1548,0.03333333507180214,3775007800294317490
1549,0.0,3776654691827709468
1550,0.0,3777235962852039935
1551,0.0,3780044465881149894
1552,0.0,3783424955685507577
1553,0.0,3787022327770676556
1554,0.0015588464448228478,3787200703185522753
1555,0.0,3788809472208032710
1556,0.007547169923782349,3796355603675703298
1557,0.0,3797102057244607174
1558,0.0,3799961076415268161
1559,0.027027027681469917,3802155944220075025
1560,0.0,3804929541260939319
1561,0.09090909361839294,3808358927300127670
1562,0.0,3808458643854947467
1563,0.0,3813251816686549015
1564,0.0,3815328445222774086
1565,0.025104602798819542,3815657162034147399
1566,0.021897809579968452,3816109689909786509
1567,0.0,3820948766610140880
1568,0.03030303120613098,3822468205310785853
1569,0.0,3824002491419288410
1570,0.0,3824541761261538378
1571,0.019999999552965164,3825572300871044317
1572,0.0,3826168183675688902
1573,0.0,3830310840083154276
1574,0.03135888651013374,3833348594006271706
1575,0.0,3839557605137312910
1576,0.0,3840016951073052488
1577,0.0,3849818580713168986
1578,0.0,3857695888373161257
1579,0.0,3858565758985902897
1580,0.07692307978868484,3862896230064341352
1581,0.07692307978868484,3867587001494908470
1582,0.0,3874518500079920635
1583,0.0,3876358699070645979
1584,0.015625,3877304933080021460
1585,0.0,3879276682055837523
1586,0.0,3880336422867651723
1587,0.007407407276332378,3882792232046902004
1588,0.0,3885934736360948072
1589,0.03703703731298447,3886435925456277290
1590,0.015723271295428276,3887225799480218553
1591,0.0,3887704862399109007
1592,0.0,3887764780370630166
1593,0.009345794096589088,3893157021830064670
1594,0.0,3893954762407262701
1595,0.010989011265337467,3895705670567540842
1596,0.0,3896101688374700603
1597,0.0,3896206175081952674
1598,0.0,3898364561984820274
1599,0.0,3899994430776741979
1600,0.0,3900162649382974518
1601,0.0,3900883537614120599
1602,0.0,3901501386169265412
1603,0.1111111119389534,3906871946900456785
1604,0.0,3910209411429339401
1605,0.0018691589357331395,3910379687645822028
1606,0.0,3911361342427419572
1607,0.0054869684390723705,3911939949710817672
1608,0.0,3915291766837110815
1609,0.0,3917295280490143728
1610,0.02857142873108387,3917907569743843067
1611,0.010169491171836853,3920049174392650266
1612,0.03448275849223137,3925144087911312575
1613,0.0,3926231768764673127
1614,0.0,3933203916570317995
1615,0.0,3935708824704536950
1616,0.019999999552965164,3937911239698933828
1617,0.0,3938908611409678416
1618,0.1111111119389534,3939654853483103315
1619,0.012750455178320408,3942992505508379359
1620,0.3333333432674408,3943080679290751001
1621,0.028735632076859474,3945797256997354965
1622,0.008620689623057842,3946009471524295027
1623,0.0,3948367010085002432
1624,0.0,3951132229833961310
1625,0.017045455053448677,3951915920541335286
1626,0.0,3954062602132084252
1627,0.0357142873108387,3955184703069779355
1628,0.0,3956292022664574279
1629,0.0,3959768539837521952
1630,0.0,3959866668703718221
1631,0.0,3960882208836846579
1632,0.01479289960116148,3961083951958087806
1633,0.03125,3961907475589547989
1634,0.0,3964334936234092940
1635,0.06666667014360428,3965577299843121517
1636,0.09090909361839294,3968601008998002892
1637,0.0,3971097865043314417
1638,0.008130080997943878,3972249657249187004
1639,0.0,3972560785563157507
1640,0.017241379246115685,3973584878233437544
1641,0.0,3975081026514376828
1642,0.006968641187995672,3976027545026902439
1643,0.0,3976512154200371305
1644,0.0,3980883183686501450
1645,0.0,3981436440960196732
1646,0.0,3983828350893089579
1647,0.008342023007571697,3986912924687368631
1648,0.0,3987385890206079259
1649,0.0,3989726496875842993
1650,0.0,3990896550666308313
1651,0.0,3992060281955954088
1652,0.0,3994227731537822743
1653,0.0,3994321013936378796
1654,0.014285714365541935,3994494675371829435
1655,0.017875920981168747,3995246331494296510
1656,0.0,3995481709757791882
1657,0.0,3997769084684150310
1658,0.0,4005205501245210244
1659,0.0,4006921069276014991
1660,0.047146402299404144,4008627216610055181
1661,0.0,4012038481603036281
1662,0.0,4013268724658405834
1663,0.0,4019227755177029195
1664,0.0,4022285293128026824
1665,0.0,4026585739622262698
1666,0.0,4027737389547256344
1667,0.0,4029225121706548075
1668,0.0,4030073867104380064
1669,0.013661202043294907,4031615203715591707
1670,0.0,4035010065434679642
1671,0.0,4036593616200523491
1672,0.0,4041374247798689399
1673,0.0,4042789725016573559
1674,0.0,4046601789734748086
1675,0.011834319680929184,4047410871927103452
1676,0.0,4051667000805741337
1677,0.042553190141916275,4051781803164350723
1678,0.0,4055169124916214090
1679,0.018518518656492233,4069615174547102643
1680,0.0,4070233063867947734
1681,0.0,4071996728389228046
1682,0.0,4074556637718380540
1683,0.0,4074615366695017220
1684,0.0,4080554339313811527
1685,0.03921568766236305,4081727907263710063
1686,0.0,4082601890002796387
1687,0.0,4082909228550266554
1688,0.02537313476204872,4084600578201061707
1689,0.036036036908626556,4085579424400430535
1690,0.0,4087655717747220159
1691,0.0,4088117629500298987
1692,0.0,4088911483526140113
1693,0.032258063554763794,4089956356154008694
1694,0.0,4090420492061264907
1695,0.0833333358168602,4094118971221527748
1696,0.054347824305295944,4097120262930116889
1697,0.0065146577544510365,4098813061801046309
1698,0.0,4100503401504874930
1699,0.0,4100593494847082497
1700,0.0,4107023152737365038
1701,0.0,4109254317502203720
1702,0.0,4110029724669264266
1703,0.0,4110079895869492890
1704,0.1428571492433548,4117582055429372052
1705,0.05382436141371727,4119267794064737502
1706,0.025974025949835777,4126902296480377499
1707,0.0,4132415866317789353
1708,0.0,4132428120266854135
1709,0.0,4134175980893561248
1710,0.0,4136221687686169066
1711,0.006849315017461777,4137582573885135044
1712,0.0,4138546771837289233
1713,0.0,4139642312479063528
1714,0.008741258643567562,4140108454603277838
1715,0.0,4140944101288460333
1716,0.007318348158150911,4142178404332280874
1717,0.011904762126505375,4142999565356596637
1718,0.0,4146050191943480961
1719,0.08510638028383255,4147495473514208373
1720,0.0476190485060215,4147682426698536172
1721,0.010526316240429878,4149846041137922344
1722,0.0,4152563094421946767
1723,0.0,4153862184881893305
1724,0.0,4155999143400662235
1725,0.0,4156706308836139605
1726,0.0,4159864275121375206
1727,0.0,4159870950060238674
1728,0.0,4168490676324089584
1729,0.0039840638637542725,4171426271895506532
1730,0.5,4171883354106913591
1731,0.0,4172832111017148832
1732,0.0,4181860758764818869
1733,0.0,4183814355122125553
1734,0.0,4184622201573653372
1735,0.0,4185697841966111242
1736,0.050724636763334274,4189609684354578686
1737,0.0,4190554933897394949
1738,0.0,4190976099679487161
1739,0.0,4191229762451225969
1740,0.0,4192426487256400652
